Gender,Attrition/Retention ,Age group,Department,Education Switch Calc,Job Role,Attrition,Attrition Label,Education,Education Field,Switch Attrition/Retention ,0,Age,Attrition Count,Employee Count,Job Involvement,Job Level,Job Satisfaction,Relationship Satisfaction,Work Life Balance,Environment Satisfaction,Attrition,CF_current Employee,Total Working Years,Years In Current Role,Monthly Income,
Male,Attrition,35-44,R & D,Associates Degree,Research Scientist,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,41,1,1,2,1,1,1,1,1,Yes,0,5,0,2107,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,30,,1,3,2,1,3,3,3,No,1,8,3,4115,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Medical,TRUE,0,40,,1,3,2,2,4,3,2,No,1,5,0,4327,
Female,Retention,45-55,R & D,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,50,,1,3,4,1,3,3,4,No,1,32,2,17856,
Male,Retention,25-34,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Medical,TRUE,0,28,,1,2,1,1,3,3,4,No,1,6,5,3196,
Male,Retention,45-55,R & D,Associates Degree,Research Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,46,,1,3,5,2,1,3,4,No,1,25,2,19081,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,35,,1,3,2,1,4,3,3,No,1,15,7,8966,
Female,Attrition,< 25,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,24,1,1,3,1,2,1,1,4,Yes,0,1,0,2210,
Female,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,33,,1,3,2,3,1,2,2,No,1,10,7,4539,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,36,,1,1,1,3,3,3,3,No,1,7,7,2741,
Male,Retention,25-34,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,30,,1,3,2,3,1,2,3,No,1,10,7,3491,
Male,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Other,TRUE,0,44,,1,3,2,4,2,3,4,No,1,20,11,4541,
Male,Retention,< 25,Sales,Bachelor's Degree,Sales Representative,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,20,,1,4,1,4,4,3,3,No,1,2,1,2678,
Male,Retention,45-55,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,46,,1,3,2,4,3,2,4,No,1,12,3,7379,
Male,Retention,35-44,HR,Doctoral Degree,Human Resources,No,Current Employees,Doctoral Degree,Medical,TRUE,0,42,,1,4,2,1,1,4,4,No,1,10,3,6272,
Male,Retention,> 55,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,60,,1,4,2,4,2,3,2,No,1,12,7,5220,
Female,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Other,TRUE,0,32,,1,2,1,2,3,3,3,No,1,2,2,2743,
Female,Retention,25-34,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,32,,1,3,2,3,4,3,4,No,1,10,7,4998,
Female,Retention,35-44,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,36,,1,1,3,1,3,3,3,No,1,17,7,10252,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,33,,1,3,1,4,2,3,1,No,1,15,10,2781,
Female,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,40,,1,2,2,2,2,4,2,No,1,7,1,6852,
Male,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,25,,1,3,2,4,2,3,3,No,1,5,3,4950,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,30,,1,3,1,2,1,3,4,No,1,12,9,3579,
Female,Retention,35-44,R & D,Doctoral Degree,Research Director,No,Current Employees,Doctoral Degree,Medical,TRUE,0,42,,1,3,3,1,3,3,1,No,1,20,0,13191,
Female,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Marketing,TRUE,0,35,,1,2,3,4,2,2,3,No,1,16,2,10377,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,27,,1,3,1,1,4,2,1,No,1,9,7,2235,
Female,Retention,45-55,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,54,,1,3,3,3,1,1,4,No,1,33,4,10502,
Female,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Life Sciences,TRUE,0,44,,1,4,1,4,4,3,1,No,1,10,5,2011,
Female,Attrition,< 25,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,19,1,1,2,1,2,2,4,1,Yes,0,1,1,1859,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,29,,1,3,1,4,1,3,1,No,1,3,2,3760,
Male,Retention,45-55,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,54,,1,3,4,4,1,3,4,No,1,36,9,17779,
Male,Retention,25-34,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Medical,TRUE,0,31,,1,3,2,1,4,2,3,No,1,6,5,6833,
Female,Retention,25-34,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,31,,1,2,2,1,2,3,3,No,1,10,9,6812,
Female,Retention,> 55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,59,,1,2,2,4,4,3,3,No,1,13,1,5171,
Male,Retention,35-44,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,43,,1,1,5,4,2,3,3,No,1,25,7,19740,
Male,Retention,45-55,R & D,Associates Degree,Manager,No,Current Employees,Associates Degree,Medical,TRUE,0,49,,1,2,5,3,3,4,1,No,1,23,0,18711,
Male,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,36,,1,3,1,2,3,2,3,No,1,12,10,3692,
Male,Retention,45-55,R & D,Associates Degree,Laboratory Technician,No,Current Employees,Associates Degree,Technical Degree,TRUE,0,48,,1,4,1,2,3,2,4,No,1,7,0,2559,
Male,Retention,25-34,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,27,,1,3,1,3,2,3,1,No,1,5,3,2517,
Male,Retention,25-34,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,29,,1,3,2,4,2,3,3,No,1,6,0,6623,
Male,Retention,45-55,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,48,,1,2,5,4,3,4,4,No,1,25,0,18265,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,29,,1,2,4,4,2,2,4,No,1,9,7,16124,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,34,,1,4,1,3,4,2,3,No,1,2,0,2585,
Male,Retention,35-44,Sales,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,44,,1,3,5,2,3,3,2,No,1,26,9,18213,
Male,Retention,25-34,Sales,Doctoral Degree,Sales Executive,No,Current Employees,Doctoral Degree,Marketing,TRUE,0,33,,1,4,3,3,4,3,4,No,1,10,8,8380,
Female,Retention,< 25,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,19,,1,4,1,4,4,3,2,No,1,1,0,2994,
Male,Retention,< 25,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,23,,1,3,1,3,4,3,4,No,1,1,0,1223,
Male,Attrition,25-34,Sales,High School,Sales Representative,Yes,Attrited Employees,High School,Life Sciences,TRUE,0,25,1,1,1,1,4,4,3,3,Yes,0,1,0,1118,
Male,Retention,25-34,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,26,,1,3,1,4,2,2,3,No,1,8,5,2875,
Female,Attrition,45-55,Sales,Bachelor's Degree,Manager,Yes,Attrited Employees,Bachelor's Degree,Marketing,TRUE,0,45,1,1,1,5,2,1,3,1,Yes,0,26,10,18824,
Male,Retention,45-55,R & D,High School,Healthcare Representative,No,Current Employees,High School,Medical,TRUE,0,55,,1,2,4,2,4,3,4,No,1,34,9,13577,
Female,Attrition,< 25,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,21,1,1,2,1,3,3,1,1,Yes,0,2,2,2625,
Female,Retention,45-55,Sales,Associates Degree,Manager,No,Current Employees,Associates Degree,Marketing,TRUE,0,46,,1,2,5,2,3,3,4,No,1,26,4,18789,
Female,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,34,,1,3,2,1,4,3,3,No,1,4,2,4538,
Male,Retention,45-55,Sales,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,51,,1,3,5,2,1,2,4,No,1,31,10,19847,
Male,Retention,> 55,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Medical,TRUE,0,59,,1,3,3,4,4,2,4,No,1,25,7,10512,
Female,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,34,,1,3,2,2,3,4,3,No,1,15,8,4444,
Male,Retention,25-34,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Medical,TRUE,0,28,,1,3,1,3,3,2,4,No,1,5,2,2154,
Male,Retention,35-44,R & D,Associates Degree,Manager,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,44,,1,4,5,1,4,2,3,No,1,26,9,19190,
Male,Retention,25-34,HR,Bachelor's Degree,Human Resources,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,34,,1,2,2,2,4,4,3,No,1,14,9,4490,
Male,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Life Sciences,TRUE,0,35,,1,3,1,3,4,3,3,No,1,4,2,3506,
Female,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Medical,TRUE,0,42,,1,4,2,2,4,3,2,No,1,18,0,2372,
Female,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Marketing,TRUE,0,43,,1,2,3,4,4,4,4,No,1,23,7,10231,
Female,Retention,35-44,R & D,Master's Degree,Manufacturing Director,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,36,,1,3,2,2,4,3,3,No,1,18,14,5410,
Female,Attrition,35-44,R & D,Bachelor's Degree,Healthcare Representative,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,44,1,1,3,3,4,4,3,1,Yes,0,10,7,7978,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,28,,1,2,1,4,2,3,4,No,1,2,2,3867,
Female,Retention,45-55,R & D,Associates Degree,Laboratory Technician,No,Current Employees,Associates Degree,Medical,TRUE,0,51,,1,2,1,3,2,2,2,No,1,8,0,2838,
Female,Retention,25-34,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Medical,TRUE,0,30,,1,3,2,3,3,3,3,No,1,10,4,4695,
Female,Attrition,25-34,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Technical Degree,TRUE,0,29,1,1,3,1,3,1,3,2,Yes,0,10,7,3339,
Male,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,28,,1,3,1,1,2,2,4,No,1,5,2,2080,
Female,Retention,25-34,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,25,,1,3,1,2,4,2,4,No,1,2,2,2096,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,32,,1,4,2,4,3,4,3,No,1,10,7,6209,
Female,Retention,45-55,R & D,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,45,,1,3,5,2,3,3,2,No,1,22,0,18061,
Female,Retention,35-44,R & D,Master's Degree,Manager,No,Current Employees,Master's Degree,Medical,TRUE,0,39,,1,2,4,2,4,3,3,No,1,21,9,17123,
Male,Retention,> 55,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,58,,1,3,1,3,4,3,1,No,1,2,2,2372,
Male,Attrition,25-34,R & D,Associates Degree,Laboratory Technician,Yes,Attrited Employees,Associates Degree,Life Sciences,TRUE,0,32,1,1,3,2,3,1,3,4,Yes,0,10,4,4883,
Male,Attrition,35-44,R & D,Bachelor's Degree,Research Scientist,Yes,Attrited Employees,Bachelor's Degree,Medical,TRUE,0,39,1,1,3,1,1,1,3,3,Yes,0,6,2,3904,
Female,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Technical Degree,TRUE,0,30,,1,2,2,4,1,3,1,No,1,10,2,4627,
Female,Retention,35-44,R & D,Master's Degree,Healthcare Representative,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,36,,1,3,3,3,1,3,4,No,1,10,7,7094,
Female,Retention,45-55,HR,Associates Degree,Human Resources,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,46,,1,3,1,1,3,4,4,No,1,10,6,3423,
Female,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,28,,1,1,2,4,1,3,3,No,1,10,8,6674,
Female,Retention,45-55,R & D,Bachelor's Degree,Research Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,50,,1,3,4,1,2,3,4,No,1,25,2,16880,
Male,Attrition,35-44,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Marketing,TRUE,0,40,1,1,2,3,2,3,3,4,Yes,0,9,4,9094,
Male,Attrition,45-55,Sales,Bachelor's Degree,Sales Executive,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,52,1,1,3,3,2,3,2,2,Yes,0,10,7,8446,
Female,Retention,25-34,R & D,Master's Degree,Manager,No,Current Employees,Master's Degree,Medical,TRUE,0,30,,1,3,3,1,4,3,2,No,1,9,1,11916,
Male,Retention,35-44,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,39,,1,3,2,3,1,3,1,No,1,9,7,4534,
Female,Retention,25-34,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,31,,1,3,3,3,1,2,4,No,1,10,8,9852,
Male,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Medical,TRUE,0,41,,1,1,2,2,1,3,3,No,1,19,2,6151,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,1,1,3,1,2,1,4,4,Yes,0,3,2,2302,
Male,Attrition,35-44,R & D,Bachelor's Degree,Laboratory Technician,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,44,1,1,3,1,1,3,4,1,Yes,0,10,2,2362,
Male,Retention,35-44,R & D,High School,Manager,No,Current Employees,High School,Life Sciences,TRUE,0,42,,1,3,4,3,4,2,3,No,1,21,8,17861,
Female,Retention,45-55,R & D,Associates Degree,Manager,No,Current Employees,Associates Degree,Medical,TRUE,0,55,,1,1,5,3,4,3,4,No,1,23,9,19187,
Male,Retention,> 55,HR,Master's Degree,Manager,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,56,,1,3,5,2,1,3,4,No,1,36,3,19717,
Male,Retention,35-44,R & D,Associates Degree,Research Scientist,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,40,,1,3,1,3,2,3,3,No,1,6,2,3544,
Male,Retention,25-34,R & D,Bachelor's Degree,Healthcare Representative,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,34,,1,3,3,4,4,2,4,No,1,10,7,8500,
Male,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,40,,1,3,2,4,3,3,3,No,1,9,8,4661,
Female,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,41,,1,3,2,1,4,3,3,No,1,10,3,4103,
Male,Retention,35-44,R & D,Master's Degree,Research Scientist,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,35,,1,3,2,3,2,3,3,No,1,9,6,4249,
Male,Retention,45-55,HR,Bachelor's Degree,Manager,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,51,,1,3,4,2,2,3,3,No,1,33,9,14026,
Female,Retention,35-44,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,38,,1,3,2,1,4,3,2,No,1,11,7,6893,
Female,Retention,25-34,Sales,Associates Degree,Sales Executive,No,Current Employees,Associates Degree,Medical,TRUE,0,34,,1,3,2,1,4,4,3,No,1,10,8,6125,
Male,Retention,25-34,R & D,High School,Laboratory Technician,No,Current Employees,High School,Medical,TRUE,0,25,,1,3,1,4,3,2,4,No,1,7,2,3669,
Female,Attrition,> 55,R & D,Master's Degree,Manufacturing Director,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,58,1,1,2,3,1,4,2,3,Yes,0,31,9,10008,
Male,Retention,35-44,R & D,Master's Degree,Laboratory Technician,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,40,,1,3,1,2,3,3,2,No,1,7,2,2387,
Female,Retention,35-44,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,36,,1,4,2,1,4,2,1,No,1,17,7,4639,
Male,Retention,45-55,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,48,,1,3,3,4,3,3,4,No,1,11,9,7898,
Female,Retention,25-34,Sales,Bachelor's Degree,Sales Representative,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,27,,1,4,1,4,2,3,3,No,1,5,0,2534,
Female,Retention,45-55,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Technical Degree,TRUE,0,51,,1,2,4,2,2,2,4,No,1,29,2,13142,
Female,Retention,< 25,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,18,,1,3,1,4,3,4,4,No,1,0,0,1611,
Female,Retention,35-44,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,35,,1,2,2,4,2,3,4,No,1,10,7,5363,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Life Sciences,TRUE,0,27,,1,1,2,4,2,3,4,No,1,8,2,5071,
Male,Attrition,45-55,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Marketing,TRUE,0,55,1,1,4,4,3,3,2,1,Yes,0,24,7,13695,
Male,Retention,> 55,R & D,Bachelor's Degree,Manufacturing Director,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,56,,1,3,4,2,1,3,4,No,1,33,16,13402,
Female,Retention,25-34,R & D,High School,Research Scientist,No,Current Employees,High School,Technical Degree,TRUE,0,34,,1,2,1,3,3,3,1,No,1,5,4,2029,
Female,Retention,35-44,R & D,High School,Healthcare Representative,No,Current Employees,High School,Medical,TRUE,0,40,,1,4,2,3,2,3,2,No,1,15,11,6377,
Male,Retention,25-34,R & D,Bachelor's Degree,Laboratory Technician,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,34,,1,3,2,3,1,3,2,No,1,10,7,5429,
Female,Attrition,25-34,Sales,Bachelor's Degree,Sales Representative,Yes,Attrited Employees,Bachelor's Degree,Life Sciences,TRUE,0,31,1,1,2,1,4,3,4,3,Yes,0,3,0,2785,
Female,Attrition,35-44,Sales,Master's Degree,Sales Executive,Yes,Attrited Employees,Master's Degree,Marketing,TRUE,0,35,1,1,3,2,3,3,2,4,Yes,0,5,2,4614,
Male,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,38,,1,4,1,3,4,3,4,No,1,4,2,2610,
Female,Retention,25-34,R & D,Master's Degree,Healthcare Representative,No,Current Employees,Master's Degree,Technical Degree,TRUE,0,34,,1,3,2,4,4,4,3,No,1,14,11,6687,
Male,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,28,,1,2,2,1,3,3,3,No,1,5,3,4724,
Male,Attrition,25-34,R & D,Master's Degree,Manufacturing Director,Yes,Attrited Employees,Master's Degree,Medical,TRUE,0,31,1,1,3,2,3,4,2,4,Yes,0,10,2,6179,
Male,Retention,35-44,Sales,Master's Degree,Sales Executive,No,Current Employees,Master's Degree,Life Sciences,TRUE,0,39,,1,2,2,4,4,4,1,No,1,8,4,6120,
Male,Retention,45-55,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,51,,1,3,3,2,2,3,2,No,1,14,2,10596,
Female,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Life Sciences,TRUE,0,41,,1,3,2,4,1,2,4,No,1,12,2,5467,
Male,Retention,35-44,R & D,High School,Research Scientist,No,Current Employees,High School,Life Sciences,TRUE,0,37,,1,3,1,3,4,3,3,No,1,8,4,2996,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Life Sciences,TRUE,0,33,,1,3,2,4,1,4,2,No,1,8,4,9998,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Marketing,TRUE,0,32,,1,3,2,2,1,2,3,No,1,4,2,4078,
Male,Retention,35-44,R & D,Associates Degree,Healthcare Representative,No,Current Employees,Associates Degree,Life Sciences,TRUE,0,39,,1,3,3,3,2,3,3,No,1,13,4,10920,
Male,Retention,25-34,Sales,High School,Sales Executive,No,Current Employees,High School,Life Sciences,TRUE,0,25,,1,4,2,3,2,2,1,No,1,6,2,6232,
Female,Retention,45-55,R & D,Associates Degree,Manufacturing Director,No,Current Employees,Associates Degree,Medical,TRUE,0,52,,1,4,4,3,2,2,4,No,1,24,3,13247,
Female,Retention,35-44,R & D,Bachelor's Degree,Research Scientist,No,Current Employees,Bachelor's Degree,Medical,TRUE,0,43,,1,2,2,3,1,1,1,No,1,20,7,4081,
Female,Retention,25-34,Sales,Bachelor's Degree,Sales Executive,No,Current Employees,Bachelor's Degree,Marketing,TRUE,0,27,,1,2,2,4,4,3,4,No,1,6,2,5769,
Female,Attrition,25-34,R & D,Master's Degree,Research Scientist,Yes,Attrited Employees,Master's Degree,Life Sciences,TRUE,0,27,1,1,3,1,3,4,3,4,Yes,0,8,2,2394,
Male,Retention,25-34,R & D,High School,Research Scientist,No,Current Employees,High School,Medical,TRUE,0,26,,1,2,1,4,4,3,1,No,1,5,3,3904,
